example_id                                                          | status | run_time        |
./spec/models/calendar_event_faculty_spec.rb[1:1:1]                 | passed | 0.00261 seconds |
./spec/models/calendar_event_faculty_spec.rb[1:1:2]                 | passed | 0.0031 seconds  |
./spec/models/calendar_event_faculty_spec.rb[1:2:1]                 | passed | 0.00311 seconds |
./spec/models/calendar_event_faculty_spec.rb[1:2:2]                 | passed | 0.00279 seconds |
./spec/models/calendar_event_faculty_spec.rb[1:2:3]                 | passed | 0.00292 seconds |
./spec/models/calendar_event_spec.rb[1:1:1]                         | passed | 0.00138 seconds |
./spec/models/calendar_event_spec.rb[1:1:2]                         | passed | 0.00124 seconds |
./spec/models/calendar_event_spec.rb[1:1:3]                         | passed | 0.00116 seconds |
./spec/models/calendar_event_spec.rb[1:2:1]                         | passed | 0.00251 seconds |
./spec/models/calendar_event_spec.rb[1:2:2]                         | passed | 0.00178 seconds |
./spec/models/calendar_event_spec.rb[1:2:3]                         | passed | 0.00215 seconds |
./spec/models/calendar_event_spec.rb[1:2:4]                         | passed | 0.00129 seconds |
./spec/models/calendar_event_spec.rb[1:2:5]                         | passed | 0.00327 seconds |
./spec/models/calendar_event_spec.rb[1:2:6]                         | passed | 0.00216 seconds |
./spec/models/calendar_event_spec.rb[1:2:7]                         | passed | 0.00202 seconds |
./spec/models/calendar_event_spec.rb[1:2:8]                         | passed | 0.00133 seconds |
./spec/models/calendar_event_spec.rb[1:3:1:1]                       | passed | 0.0047 seconds  |
./spec/models/calendar_event_spec.rb[1:3:1:2]                       | passed | 0.00222 seconds |
./spec/models/calendar_event_spec.rb[1:3:2:1]                       | passed | 0.00243 seconds |
./spec/models/calendar_event_spec.rb[1:3:2:2]                       | passed | 0.00409 seconds |
./spec/models/calendar_event_spec.rb[1:4:1]                         | passed | 0.00453 seconds |
./spec/models/calendar_event_spec.rb[1:4:2]                         | passed | 0.00208 seconds |
./spec/models/calendar_event_spec.rb[1:4:3]                         | passed | 0.0019 seconds  |
./spec/models/calendar_event_spec.rb[1:5:1]                         | passed | 0.00374 seconds |
./spec/models/calendar_event_spec.rb[1:5:2]                         | passed | 0.00369 seconds |
./spec/models/department_admin_spec.rb[1:1:1]                       | passed | 0.00347 seconds |
./spec/models/department_admin_spec.rb[1:1:2]                       | passed | 0.00287 seconds |
./spec/models/department_admin_spec.rb[1:2:1]                       | passed | 0.00306 seconds |
./spec/models/department_admin_spec.rb[1:2:2]                       | passed | 0.0036 seconds  |
./spec/models/department_admin_spec.rb[1:2:3]                       | passed | 0.00485 seconds |
./spec/models/department_spec.rb[1:1:1]                             | passed | 0.00045 seconds |
./spec/models/department_spec.rb[1:1:2]                             | passed | 0.00019 seconds |
./spec/models/department_spec.rb[1:1:3]                             | passed | 0.00041 seconds |
./spec/models/department_spec.rb[1:1:4]                             | passed | 0.0002 seconds  |
./spec/models/department_spec.rb[1:1:5]                             | passed | 0.00023 seconds |
./spec/models/department_spec.rb[1:1:6]                             | passed | 0.00019 seconds |
./spec/models/department_spec.rb[1:2:1]                             | passed | 0.00044 seconds |
./spec/models/department_spec.rb[1:2:2]                             | passed | 0.00089 seconds |
./spec/models/department_spec.rb[1:2:3]                             | passed | 0.00029 seconds |
./spec/models/department_spec.rb[1:3:1]                             | passed | 0.0014 seconds  |
./spec/models/department_spec.rb[1:4:1]                             | passed | 0.02446 seconds |
./spec/models/department_spec.rb[1:4:2]                             | passed | 0.02012 seconds |
./spec/models/department_spec.rb[1:4:3]                             | passed | 0.00587 seconds |
